시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 은평구 진관동,105,105,0,은평뉴타운 마고정2단지,101.98,201804,21~30,"74,500",18,2009,진관2로
서울특별시 은평구 진관동,150,150,0,은평뉴타운기자촌11단지,59.88,201804,1~10,"50,000",3,2015,연서로46길
서울특별시 은평구 진관동,19,19,0,은평뉴타운상림마을(롯데캐슬A-1),84.79,201804,1~10,"59,700",6,2008,진관4로
서울특별시 은평구 진관동,20,20,0,은평뉴타운상림마을(롯데캐슬A-12),84.83,201804,11~20,"59,400",2,2008,진관3로
서울특별시 은평구 진관동,20,20,0,은평뉴타운상림마을(롯데캐슬A-12),84.79,201804,21~30,"63,000",7,2008,진관3로
서울특별시 은평구 진관동,2,2,0,은평뉴타운상림마을(푸르지오C-7),84.79,201804,11~20,"47,000",1,2008,진관4로
서울특별시 은평구 진관동,13,13,0,은평뉴타운상림마을(현대아이파크B-3),84.83,201804,11~20,"56,500",5,2008,진관4로
서울특별시 은평구 진관동,140,140,0,폭포동(힐스테이트D-9),166.98,201804,1~10,"82,000",1,2010,연서로44길
서울특별시 종로구 교북동,101,101,0,동아,84.28,201804,1~10,"55,000",11,1995,송월길
서울특별시 종로구 명륜3가,01월 30일,1,30,한빛,59.84,201804,1~10,"39,000",5,1999,명륜4길
서울특별시 종로구 무악동,88,88,0,인왕산2차아이파크,84.0284,201804,1~10,"82,500",10,2015,통일로18길
서울특별시 종로구 무악동,60,60,0,인왕산아이파크,84.858,201804,21~30,"78,900",4,2008,통일로18길
서울특별시 종로구 무악동,82,82,0,현대,84.92,201804,1~10,"67,970",3,2000,통일로
서울특별시 종로구 무악동,82,82,0,현대,114.9,201804,1~10,"82,290",14,2000,통일로
서울특별시 종로구 사직동,9,9,0,광화문풍림스페이스본(9-0),108.55,201804,1~10,"113,000",4,2008,사직로8길
서울특별시 종로구 숭인동,296-19,296,19,삼전솔하임2차,16.67,201804,21~30,"13,400",5,2012,종로58가길
서울특별시 종로구 숭인동,296-19,296,19,삼전솔하임2차,14.69,201804,21~30,"12,800",8,2012,종로58가길
서울특별시 종로구 숭인동,204-11,204,11,숭인상가,78.75,201804,1~10,"35,000",5,1979,청계천로
서울특별시 종로구 숭인동,204-11,204,11,숭인상가,80.85,201804,1~10,"34,000",8,1979,청계천로
서울특별시 종로구 숭인동,1421-1,1421,1,종로동광모닝스카이,15.855,201804,11~20,"13,000",9,2013,난계로29가길
서울특별시 종로구 숭인동,202-3,202,3,종로중흥S클래스,17.811,201804,1~10,"13,700",11,2013,종로66길
서울특별시 종로구 숭인동,202-3,202,3,종로중흥S클래스,19.466,201804,1~10,"13,500",7,2013,종로66길
서울특별시 종로구 숭인동,202-3,202,3,종로중흥S클래스,17.811,201804,11~20,"13,300",5,2013,종로66길
서울특별시 종로구 신영동,105-22,105,22,구암하이빌,75.89,201804,11~20,"29,000",2,2002,세검정로6다길
서울특별시 종로구 신영동,254,254,0,대아파크빌,84.84,201804,11~20,"48,000",9,1998,진흥로
서울특별시 종로구 익선동,55,55,0,현대뜨레비앙,48.54,201804,11~20,"29,995",3,2003,돈화문로11가길
서울특별시 종로구 인의동,Feb-48,48,2,효성쥬얼리시티,92.81,201804,11~20,"62,000",12,2006,종로
서울특별시 종로구 인의동,Feb-48,48,2,효성쥬얼리시티,92.81,201804,21~30,"59,000",10,2006,종로
서울특별시 종로구 창신동,232,232,0,두산,59.95,201804,1~10,"50,000",8,1999,지봉로5길
서울특별시 종로구 창신동,702,702,0,창신쌍용1,54.7,201804,21~30,"40,700",5,1992,동망산길
서울특별시 종로구 청운동,56-45,56,45,청운현대,84.51,201804,1~10,"83,000",5,2000,자하문로33길
서울특별시 종로구 평창동,595,595,0,갑을,53.33,201804,21~30,"16,000",13,1997,평창문화로
서울특별시 종로구 평창동,108,108,0,롯데캐슬 로잔,239.484,201804,1~10,"170,000",11,2009,평창문화로
서울특별시 종로구 혜화동,12월 20일,20,12,혜화훼미리,111.86,201804,1~10,"68,000",2,2004,혜화로8길
서울특별시 중구 남대문로5가,827,827,0,남산트라팰리스,148.47,201804,1~10,"118,000",7,2010,소월로2길
서울특별시 중구 만리동1가,231,231,0,LIG 서울역 리가,84.9566,201804,1~10,"89,800",7,2012,만리재로33길
서울특별시 중구 신당동,844,844,0,남산타운,114.88,201804,11~20,"90,000",7,2002,다산로
서울특별시 중구 신당동,404-2,404,2,란스미어,83.69,201804,1~10,"47,200",1,2003,청구로17길
서울특별시 중구 신당동,851,851,0,래미안하이베르,59.95,201804,21~30,"72,800",7,2011,퇴계로90길
서울특별시 중구 신당동,843,843,0,삼성,114.91,201804,1~10,"76,800",7,1999,청구로1길
서울특별시 중구 신당동,843,843,0,삼성,59.98,201804,11~20,"58,000",15,1999,청구로1길
서울특별시 중구 신당동,843,843,0,삼성,84.96,201804,11~20,"66,000",13,1999,청구로1길
서울특별시 중구 신당동,843,843,0,삼성,59.97,201804,21~30,"58,000",13,1999,청구로1길
서울특별시 중구 신당동,290-44,290,44,삼성V아파트B동,84.84,201804,1~10,"55,600",3,2007,청구로4길
서울특별시 중구 신당동,432-1972,432,1972,신신(1차),53.88,201804,11~20,"19,500",1,2001,동호로11자길
서울특별시 중구 신당동,842,842,0,약수하이츠,57.63,201804,1~10,"54,000",8,1999,동호로10길
서울특별시 중구 예장동,9,9,0,삼익,114.78,201804,1~10,"51,000",2,1999,퇴계로30길
서울특별시 중구 충무로4가,120-3,120,3,진양상가,95.8,201804,21~30,"49,500",7,1970,퇴계로
서울특별시 중구 충무로5가,Feb-36,36,2,충무로엘크루메크로시티2,35.55,201804,11~20,"31,000",14,2016,퇴계로49길
서울특별시 중구 황학동,819,819,0,DUO302,15.97,201804,1~10,"17,500",6,2014,난계로
서울특별시 중구 황학동,819,819,0,DUO302,15.97,201804,11~20,"17,900",15,2014,난계로
서울특별시 중구 황학동,2545,2545,0,롯데캐슬,59.94,201804,1~10,"54,000",32,2008,청계천로
서울특별시 중구 황학동,2545,2545,0,롯데캐슬,59.94,201804,11~20,"56,500",25,2008,청계천로
서울특별시 중구 황학동,2545,2545,0,롯데캐슬,59.91,201804,11~20,"53,000",31,2008,청계천로
서울특별시 중구 황학동,2545,2545,0,롯데캐슬,84.89,201804,21~30,"62,800",9,2008,청계천로
서울특별시 중구 황학동,981,981,0,중구리버빌,90.96,201804,1~10,"42,500",10,2003,난계로13길
서울특별시 중구 회현동1가,208,208,0,남산 롯데캐슬 아이리스,44.99,201804,1~10,"63,000",9,2011,소공로
서울특별시 중구 회현동1가,208,208,0,남산 롯데캐슬 아이리스,40.9,201804,1~10,"57,000",16,2011,소공로
서울특별시 중구 흥인동,142-1,142,1,위더스하임,16.18,201804,1~10,"25,500",8,2018,퇴계로73길
서울특별시 중구 흥인동,01월 13일,13,1,청계천 두산위브더제니스,145.6492,201804,11~20,"102,000",9,2014,다산로46길
서울특별시 중랑구 망우동,580,580,0,금호어울림(580),59.96,201804,11~20,"35,100",14,2006,양원역로
서울특별시 중랑구 망우동,580,580,0,금호어울림(580),84.93,201804,21~30,"40,500",11,2006,양원역로
서울특별시 중랑구 망우동,580-1,580,1,금호어울림(580-1),84.93,201804,1~10,"40,000",7,2006,양원역로
서울특별시 중랑구 망우동,580-1,580,1,금호어울림(580-1),84.94,201804,11~20,"36,000",1,2006,양원역로
서울특별시 중랑구 망우동,508-6,508,6,더하이어,12.0156,201804,1~10,"11,250",9,2013,망우로58길
서울특별시 중랑구 망우동,508-6,508,6,더하이어,12.0156,201804,11~20,"11,900",10,2013,망우로58길
서울특별시 중랑구 망우동,574,574,0,백림금호,59.99,201804,21~30,"26,500",5,2000,망우로
서울특별시 중랑구 망우동,582,582,0,주함해븐(101동),50.625,201804,11~20,"27,000",6,2011,용마산로
서울특별시 중랑구 망우동,583,583,0,중랑숲리가,84.961,201804,1~10,"46,800",10,2012,망우로75길
서울특별시 중랑구 망우동,583,583,0,중랑숲리가,59.978,201804,11~20,"37,900",4,2012,망우로75길
서울특별시 중랑구 망우동,479,479,0,한일써너스빌리젠시1단지,84.74,201804,11~20,"53,900",26,2008,용마산로115길
서울특별시 중랑구 망우동,495,495,0,한일써너스빌리젠시2단지,84.48,201804,1~10,"49,000",6,2008,용마산로115길
서울특별시 중랑구 면목동,105-4,105,4,건원 베스트원,21.92,201804,1~10,"17,500",10,2015,겸재로
서울특별시 중랑구 면목동,715,715,0,늘푸른동아,59.65,201804,1~10,"35,000",6,2002,동일로
서울특별시 중랑구 면목동,715,715,0,늘푸른동아,84.97,201804,11~20,"43,900",4,2002,동일로
서울특별시 중랑구 면목동,178-50,178,50,다울101동,84.92,201804,11~20,"32,000",4,2003,겸재로9길
서울특별시 중랑구 면목동,1511,1511,0,두산3,84.77,201804,11~20,"46,000",12,1995,면목로37길
서울특별시 중랑구 면목동,1522,1522,0,두산4,59.97,201804,11~20,"37,000",3,2000,면목로35길
서울특별시 중랑구 면목동,1522,1522,0,두산4,84.87,201804,21~30,"50,000",18,2000,면목로35길
서울특별시 중랑구 면목동,1505,1505,0,리치카운티,59.923,201804,1~10,"38,900",2,2004,겸재로29길
서울특별시 중랑구 면목동,1516,1516,0,면목삼익,84.99,201804,1~10,"35,500",8,1997,동일로
서울특별시 중랑구 면목동,494,494,0,용마금호타운,84.9,201804,1~10,"41,000",3,1992,용마산로
서울특별시 중랑구 면목동,494,494,0,용마금호타운,84.9,201804,1~10,"40,000",4,1992,용마산로
서울특별시 중랑구 면목동,1077-1,1077,1,용마한신,35.44,201804,1~10,"22,800",8,1990,사가정로71길
서울특별시 중랑구 면목동,1077-1,1077,1,용마한신,82.39,201804,21~30,"36,800",6,1990,사가정로71길
서울특별시 중랑구 면목동,1517,1517,0,진로,84.36,201804,11~20,"28,500",3,2001,용마산로94길
서울특별시 중랑구 면목동,142-64,142,64,포인트아트빌에이동,83.43,201804,11~20,"34,700",3,2005,동일로100길
서울특별시 중랑구 면목동,1512,1512,0,형진,84.18,201804,1~10,"33,800",4,1996,중랑천로
서울특별시 중랑구 묵동,379,379,0,극동늘푸른,57.63,201804,11~20,"32,500",12,1999,동일로
서울특별시 중랑구 묵동,164-4,164,4,묵동자이(1단지),112.23,201804,1~10,"60,000",13,2010,숙선옹주로
서울특별시 중랑구 묵동,13,13,0,신내,39.84,201804,1~10,"22,400",6,1996,숙선옹주로
서울특별시 중랑구 묵동,13,13,0,신내,59.76,201804,1~10,"32,000",3,1996,숙선옹주로
서울특별시 중랑구 묵동,13,13,0,신내,49.77,201804,1~10,"27,800",5,1996,숙선옹주로
서울특별시 중랑구 묵동,13,13,0,신내,59.76,201804,21~30,"29,400",1,1996,숙선옹주로
서울특별시 중랑구 묵동,20,20,0,신내대림,126.28,201804,1~10,"63,500",5,1995,신내로21길
서울특별시 중랑구 묵동,20,20,0,신내두산,102.7,201804,1~10,"57,250",12,1995,신내로21길
서울특별시 중랑구 묵동,167,167,0,신도,114.85,201804,1~10,"47,000",6,1998,공릉로13길
서울특별시 중랑구 묵동,381,381,0,신안1,59.96,201804,1~10,"35,300",11,1999,공릉로2라길
서울특별시 중랑구 묵동,381,381,0,신안1,59.96,201804,1~10,"33,700",17,1999,공릉로2라길
서울특별시 중랑구 묵동,245-64,245,64,우성,47.11,201804,11~20,"18,500",1,1975,동일로149길
서울특별시 중랑구 묵동,245-64,245,64,우성,48.13,201804,21~30,"17,400",2,1975,동일로149길
서울특별시 중랑구 묵동,396,396,0,이편한세상 화랑대,75.914,201804,11~20,"49,500",7,2017,숙선옹주로
서울특별시 중랑구 묵동,385,385,0,현대아이파크,84.9416,201804,21~30,"52,700",11,2002,중랑천로
서울특별시 중랑구 상봉동,128-10,128,10,SG타워,69.47,201804,21~30,"29,500",7,2004,동일로
서울특별시 중랑구 상봉동,63,63,0,건영2차아파트,84.96,201804,1~10,"46,600",18,1996,신내로7나길
서울특별시 중랑구 상봉동,499,499,0,건영캐스빌,84.6475,201804,1~10,"52,000",6,2006,상봉중앙로8길
서울특별시 중랑구 상봉동,495,495,0,동부아파트,54,201804,11~20,"29,050",2,1999,신내로7가길
서울특별시 중랑구 상봉동,484,484,0,"엘지, 쌍용아파트",68.12,201804,11~20,"28,000",6,1996,봉화산로
서울특별시 중랑구 신내동,317,317,0,데시앙,114.71,201804,11~20,"53,000",1,2010,용마산로
서울특별시 중랑구 신내동,437,437,0,벽산,134.94,201804,1~10,"41,000",20,2000,용마산로125길
서울특별시 중랑구 신내동,783,783,0,성원,84.32,201804,1~10,"36,000",2,1994,신내로
서울특별시 중랑구 신내동,783,783,0,성원,84.32,201804,1~10,"37,700",19,1994,신내로
서울특별시 중랑구 신내동,783,783,0,성원,84.91,201804,1~10,"36,200",7,1994,신내로
서울특별시 중랑구 신내동,783,783,0,성원,84.32,201804,11~20,"35,750",2,1994,신내로
서울특별시 중랑구 신내동,783,783,0,성원,84.32,201804,21~30,"36,000",4,1994,신내로
서울특별시 중랑구 신내동,661,661,0,신내11대명,49.77,201804,1~10,"25,600",1,1996,봉화산로
서울특별시 중랑구 신내동,661,661,0,신내11대명,49.77,201804,21~30,"29,000",9,1996,봉화산로
서울특별시 중랑구 신내동,650,650,0,신내6대주,49.77,201804,11~20,"30,500",6,1996,신내로19길
서울특별시 중랑구 신내동,650,650,0,신내6대주,39.84,201804,11~20,"25,500",8,1996,신내로19길
서울특별시 중랑구 신내동,650,650,0,신내6대주,39.84,201804,21~30,"25,900",3,1996,신내로19길
서울특별시 중랑구 신내동,657,657,0,신내9진흥,33.18,201804,1~10,"18,200",10,1996,신내로
서울특별시 중랑구 신내동,657,657,0,신내9진흥,33.18,201804,11~20,"19,500",5,1996,신내로
서울특별시 중랑구 신내동,816,816,0,신내우디안1단지,59.99,201804,11~20,"41,700",6,2014,신내역로1길
서울특별시 중랑구 신내동,816,816,0,신내우디안1단지,84.79,201804,11~20,"45,500",13,2014,신내역로1길
서울특별시 중랑구 신내동,817,817,0,신내우디안2단지,84.65,201804,1~10,"47,000",9,2013,신내역로
서울특별시 중랑구 신내동,817,817,0,신내우디안2단지,59.92,201804,1~10,"42,000",19,2013,신내역로
서울특별시 중랑구 신내동,654,654,0,진로,134.37,201804,11~20,"58,300",11,1995,신내로17길
서울특별시 중랑구 신내동,656,656,0,화성,84.99,201804,21~30,"46,250",9,1995,신내로
서울특별시 중랑구 중화동,208-33,208,33,동양엔파트,84.1,201804,1~10,"45,000",16,2010,망우로
서울특별시 중랑구 중화동,454,454,0,동양엔파트2차,84.87,201804,1~10,"51,000",2,2013,중랑천로14길
서울특별시 중랑구 중화동,207-14,207,14,미영리치타운,84.71,201804,1~10,"37,500",2,2007,망우로
서울특별시 중랑구 중화동,208-4,208,4,범양프레체,17.94,201804,11~20,"12,000",15,2012,중랑천로14길
서울특별시 중랑구 중화동,208-4,208,4,범양프레체,17.94,201804,21~30,"12,000",11,2012,중랑천로14길
서울특별시 중랑구 중화동,453,453,0,청광플러스원,84.96,201804,11~20,"40,000",3,2007,동일로136길
서울특별시 중랑구 중화동,453,453,0,청광플러스원,84.96,201804,21~30,"42,500",6,2007,동일로136길
서울특별시 중랑구 중화동,450,450,0,한신1차,50.37,201804,1~10,"32,700",13,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신1차,59.76,201804,1~10,"38,000",3,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신1차,59.76,201804,11~20,"38,500",25,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신1차,50.37,201804,11~20,"32,500",9,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신1차,59.76,201804,11~20,"38,500",22,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신1차,50.37,201804,11~20,"30,500",1,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신1차,84.03,201804,11~20,"49,500",6,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신1차,50.37,201804,21~30,"32,950",9,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신1차,59.76,201804,21~30,"38,700",8,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신2,84.03,201804,11~20,"49,500",10,1998,동일로
